id,file,source_file,group,habitat,season,func,element,quality_status,problem_flags,batch,qa_sheet,width,height,tags,ko,en,scientific_name,source_manifest,source_policy
bio_0762,data/species_codex/generated/pixel_art_assets/slices/bio_0762_ligated_furrow_bee.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0762_ligated_furrow_bee.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,206,180,"insect,meadow,summer,pollinate,sun",Ligated Furrow Bee (Halictus ligatus),Ligated Furrow Bee,Halictus ligatus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0763,data/species_codex/generated/pixel_art_assets/slices/bio_0763_german_yellowjacket.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0763_german_yellowjacket.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,155,197,"insect,meadow,summer,pollinate,sun",독일땅벌,German Yellowjacket,Vespula germanica,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0764,data/species_codex/generated/pixel_art_assets/slices/bio_0764_white_peacock.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0764_white_peacock.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,211,161,"insect,meadow,summer,pollinate,sun",White Peacock (Anartia jatrophae),White Peacock,Anartia jatrophae,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0765,data/species_codex/generated/pixel_art_assets/slices/bio_0765_pale_green_assassin_bug.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0765_pale_green_assassin_bug.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,181,201,"insect,meadow,summer,pollinate,sun",Pale Green Assassin Bug (Zelus luridus),Pale Green Assassin Bug,Zelus luridus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0766,data/species_codex/generated/pixel_art_assets/slices/bio_0766_marbled_white.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0766_marbled_white.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,210,165,"insect,meadow,summer,pollinate,sun",Marbled White (Melanargia galathea),Marbled White,Melanargia galathea,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0767,data/species_codex/generated/pixel_art_assets/slices/bio_0767_giant_leopard_moth.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0767_giant_leopard_moth.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,192,188,"insect,meadow,summer,pollinate,sun",Giant Leopard Moth (Hypercompe scribonia),Giant Leopard Moth,Hypercompe scribonia,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0768,data/species_codex/generated/pixel_art_assets/slices/bio_0768_viceroy.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0768_viceroy.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,217,159,"insect,meadow,summer,pollinate,sun",Viceroy (Limenitis archippus),Viceroy,Limenitis archippus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0769,data/species_codex/generated/pixel_art_assets/slices/bio_0769_zabulon_skipper.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0769_zabulon_skipper.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,197,171,"insect,meadow,summer,pollinate,sun",Zabulon Skipper (Lon zabulon),Zabulon Skipper,Lon zabulon,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0770,data/species_codex/generated/pixel_art_assets/slices/bio_0770_large_skipper.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0770_large_skipper.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,209,157,"insect,meadow,summer,pollinate,sun",산수풀떠들썩팔랑나비,Large Skipper,Ochlodes sylvanus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0771,data/species_codex/generated/pixel_art_assets/slices/bio_0771_bathroom_moth_fly.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0771_bathroom_moth_fly.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,183,180,"insect,meadow,summer,pollinate,sun",Bathroom Moth Fly (Clogmia albipunctata),Bathroom Moth Fly,Clogmia albipunctata,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0772,data/species_codex/generated/pixel_art_assets/slices/bio_0772_acanthocephala_terminalis.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0772_acanthocephala_terminalis.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,182,213,"insect,meadow,summer,pollinate,sun",Acanthocephala terminalis,Acanthocephala terminalis,Acanthocephala terminalis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0773,data/species_codex/generated/pixel_art_assets/slices/bio_0773_fourteen_spotted_lady_beetle.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0773_fourteen_spotted_lady_beetle.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,181,179,"insect,meadow,summer,pollinate,sun",큰꼬마남생이무당벌레,Fourteen-spotted Lady Beetle,Propylea quatuordecimpunctata,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0774,data/species_codex/generated/pixel_art_assets/slices/bio_0774_holly_blue.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0774_holly_blue.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,204,174,"insect,meadow,summer,pollinate,sun",푸른부전나비,Holly Blue,Celastrina argiolus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0775,data/species_codex/generated/pixel_art_assets/slices/bio_0775_red_milkweed_beetle.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0775_red_milkweed_beetle.png,insect,meadow,summer,pollinate,sun,pass,,31,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png,182,197,"insect,meadow,summer,pollinate,sun",Red Milkweed Beetle (Tetraopes tetrophthalmus),Red Milkweed Beetle,Tetraopes tetrophthalmus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0776,data/species_codex/generated/pixel_art_assets/slices/bio_0776_morning_glory_plume_moth.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0776_morning_glory_plume_moth.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,235,160,"insect,meadow,summer,pollinate,sun",고구마털날개나방,Morning-glory Plume Moth,Emmelina monodactyla,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0777,data/species_codex/generated/pixel_art_assets/slices/bio_0777_cloudless_sulphur.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0777_cloudless_sulphur.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,224,180,"insect,meadow,summer,pollinate,sun",Cloudless Sulphur (Phoebis sennae),Cloudless Sulphur,Phoebis sennae,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0778,data/species_codex/generated/pixel_art_assets/slices/bio_0778_familiar_bluet.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0778_familiar_bluet.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,191,185,"insect,meadow,summer,pollinate,sun",Familiar Bluet (Enallagma civile),Familiar Bluet,Enallagma civile,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0779,data/species_codex/generated/pixel_art_assets/slices/bio_0779_sloe_bug.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0779_sloe_bug.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,162,194,"insect,meadow,summer,pollinate,sun",알락수염노린재,Sloe Bug,Dolycoris baccarum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0780,data/species_codex/generated/pixel_art_assets/slices/bio_0780_wall_brown.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0780_wall_brown.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,228,157,"insect,meadow,summer,pollinate,sun",Wall Brown (Lasiommata megera),Wall Brown,Lasiommata megera,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0781,data/species_codex/generated/pixel_art_assets/slices/bio_0781_american_cockroach.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0781_american_cockroach.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,193,204,"insect,meadow,summer,pollinate,sun",이질바퀴,American Cockroach,Periplaneta americana,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0782,data/species_codex/generated/pixel_art_assets/slices/bio_0782_eurasian_hummingbird_hawkmoth.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0782_eurasian_hummingbird_hawkmoth.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,244,180,"insect,meadow,summer,pollinate,sun",꼬리박각시,Eurasian Hummingbird Hawkmoth,Macroglossum stellatarum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0783,data/species_codex/generated/pixel_art_assets/slices/bio_0783_yellow_legged_mud_dauber_wasp.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0783_yellow_legged_mud_dauber_wasp.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,217,175,"insect,meadow,summer,pollinate,sun",애검은나나니,Yellow-legged Mud-dauber Wasp,Sceliphron caementarium,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0784,data/species_codex/generated/pixel_art_assets/slices/bio_0784_eastern_calligrapher.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0784_eastern_calligrapher.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,209,195,"insect,meadow,summer,pollinate,sun",Eastern Calligrapher (Toxomerus geminatus),Eastern Calligrapher,Toxomerus geminatus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0785,data/species_codex/generated/pixel_art_assets/slices/bio_0785_orange_tip.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0785_orange_tip.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,228,163,"insect,meadow,summer,pollinate,sun",유럽갈고리나비,orange-tip,Anthocharis cardamines,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0786,data/species_codex/generated/pixel_art_assets/slices/bio_0786_armyworm_moth.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0786_armyworm_moth.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,180,172,"insect,meadow,summer,pollinate,sun",Armyworm Moth (Pseudaletia unipuncta),Armyworm Moth,Pseudaletia unipuncta,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0787,data/species_codex/generated/pixel_art_assets/slices/bio_0787_milkweed_tussock_moth.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0787_milkweed_tussock_moth.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,179,175,"insect,meadow,summer,pollinate,sun",Milkweed Tussock Moth (Euchaetes egle),Milkweed Tussock Moth,Euchaetes egle,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0788,data/species_codex/generated/pixel_art_assets/slices/bio_0788_goldenrod_soldier_beetle.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0788_goldenrod_soldier_beetle.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,157,201,"insect,meadow,summer,pollinate,sun",Goldenrod Soldier Beetle (Chauliognathus pensylvanicus),Goldenrod Soldier Beetle,Chauliognathus pensylvanicus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0789,data/species_codex/generated/pixel_art_assets/slices/bio_0789_azure_damselfly.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0789_azure_damselfly.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,214,145,"insect,meadow,summer,pollinate,sun",Azure Damselfly (Coenagrion puella),Azure Damselfly,Coenagrion puella,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0790,data/species_codex/generated/pixel_art_assets/slices/bio_0790_greater_bee_fly.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0790_greater_bee_fly.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,233,161,"insect,meadow,summer,pollinate,sun",빌로오드재니등에,Greater Bee Fly,Bombylius major,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0791,data/species_codex/generated/pixel_art_assets/slices/bio_0791_lesser_stag_beetle.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0791_lesser_stag_beetle.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,146,217,"insect,meadow,summer,pollinate,sun",유럽왕사슴벌레,Lesser Stag Beetle,Dorcus parallelipipedus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0792,data/species_codex/generated/pixel_art_assets/slices/bio_0792_forest_bug.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0792_forest_bug.png,insect,meadow,summer,pollinate,sun,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,174,204,"insect,meadow,summer,pollinate,sun",홍다리노린재,Forest Bug,Pentatoma rufipes,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0793,data/species_codex/generated/pixel_art_assets/slices/bio_0793_mallard.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0793_mallard.png,bird,wetland,spring,shelter,water,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,216,198,"bird,wetland,spring,shelter,water",청둥오리,Mallard,Anas platyrhynchos,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0794,data/species_codex/generated/pixel_art_assets/slices/bio_0794_house_sparrow.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0794_house_sparrow.png,bird,forest,spring,shelter,wind,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,209,182,"bird,forest,spring,shelter,wind",집참새,House Sparrow,Passer domesticus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0795,data/species_codex/generated/pixel_art_assets/slices/bio_0795_canada_goose.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0795_canada_goose.png,bird,forest,spring,shelter,wind,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,251,217,"bird,forest,spring,shelter,wind",캐나다기러기,Canada Goose,Branta canadensis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0796,data/species_codex/generated/pixel_art_assets/slices/bio_0796_american_robin.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0796_american_robin.png,bird,forest,spring,shelter,wind,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,221,209,"bird,forest,spring,shelter,wind",아메리카지빠귀,American Robin,Turdus migratorius,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0797,data/species_codex/generated/pixel_art_assets/slices/bio_0797_great_blue_heron.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0797_great_blue_heron.png,bird,wetland,summer,shelter,water,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,213,249,"bird,wetland,summer,shelter,water",Great Blue Heron (Ardea herodias),Great Blue Heron,Ardea herodias,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0798,data/species_codex/generated/pixel_art_assets/slices/bio_0798_great_egret.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0798_great_egret.png,bird,wetland,summer,shelter,water,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,187,245,"bird,wetland,summer,shelter,water",중대백로,Great Egret,Ardea alba,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0799,data/species_codex/generated/pixel_art_assets/slices/bio_0799_northern_cardinal.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0799_northern_cardinal.png,bird,forest,spring,shelter,wind,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,222,224,"bird,forest,spring,shelter,wind",홍관조,Northern Cardinal,Cardinalis cardinalis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0800,data/species_codex/generated/pixel_art_assets/slices/bio_0800_red_tailed_hawk.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0800_red_tailed_hawk.png,bird,forest,spring,shelter,wind,pass,,32,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png,215,240,"bird,forest,spring,shelter,wind",붉은꼬리말똥가리,Red-tailed Hawk,Buteo jamaicensis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0801,data/species_codex/generated/pixel_art_assets/slices/bio_0801_house_finch.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0801_house_finch.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,199,182,"bird,forest,spring,shelter,wind",House Finch (Haemorhous mexicanus),House Finch,Haemorhous mexicanus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0802,data/species_codex/generated/pixel_art_assets/slices/bio_0802_european_starling.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0802_european_starling.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,200,193,"bird,forest,spring,shelter,wind",흰점찌르레기,European Starling,Sturnus vulgaris,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0803,data/species_codex/generated/pixel_art_assets/slices/bio_0803_red_winged_blackbird.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0803_red_winged_blackbird.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,213,193,"bird,forest,spring,shelter,wind",Red-winged Blackbird (Agelaius phoeniceus),Red-winged Blackbird,Agelaius phoeniceus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0804,data/species_codex/generated/pixel_art_assets/slices/bio_0804_mourning_dove.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0804_mourning_dove.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,216,199,"bird,forest,spring,shelter,wind",우는비둘기,Mourning Dove,Zenaida macroura,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0805,data/species_codex/generated/pixel_art_assets/slices/bio_0805_song_sparrow.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0805_song_sparrow.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,222,193,"bird,forest,spring,shelter,wind",Song Sparrow (Melospiza melodia),Song Sparrow,Melospiza melodia,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0806,data/species_codex/generated/pixel_art_assets/slices/bio_0806_turkey_vulture.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0806_turkey_vulture.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,198,202,"bird,forest,spring,shelter,wind",Turkey Vulture (Cathartes aura),Turkey Vulture,Cathartes aura,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0807,data/species_codex/generated/pixel_art_assets/slices/bio_0807_eurasian_blackbird.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0807_eurasian_blackbird.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,210,191,"bird,forest,spring,shelter,wind",유라시아대륙검은지빠귀,Eurasian Blackbird,Turdus merula,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0808,data/species_codex/generated/pixel_art_assets/slices/bio_0808_great_tit.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0808_great_tit.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,220,195,"bird,forest,spring,shelter,wind",유럽박새,Great Tit,Parus major,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0809,data/species_codex/generated/pixel_art_assets/slices/bio_0809_dark_eyed_junco.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0809_dark_eyed_junco.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,198,179,"bird,forest,spring,shelter,wind",Dark-eyed Junco (Junco hyemalis),Dark-eyed Junco,Junco hyemalis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0810,data/species_codex/generated/pixel_art_assets/slices/bio_0810_northern_mockingbird.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0810_northern_mockingbird.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,224,190,"bird,forest,spring,shelter,wind",Northern Mockingbird (Mimus polyglottos),Northern Mockingbird,Mimus polyglottos,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0811,data/species_codex/generated/pixel_art_assets/slices/bio_0811_grey_heron.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0811_grey_heron.png,bird,wetland,summer,shelter,water,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,188,224,"bird,wetland,summer,shelter,water",왜가리,Grey Heron,Ardea cinerea,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0812,data/species_codex/generated/pixel_art_assets/slices/bio_0812_bald_eagle.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0812_bald_eagle.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,189,212,"bird,forest,spring,shelter,wind",흰머리수리,Bald Eagle,Haliaeetus leucocephalus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0813,data/species_codex/generated/pixel_art_assets/slices/bio_0813_american_crow.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0813_american_crow.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,217,199,"bird,forest,spring,shelter,wind",미국까마귀,American Crow,Corvus brachyrhynchos,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
